movieId,title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed),tmdbId,vote_average,vote_count,popularity,revenue,budget,runtime,rating
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825.0,7.225,2138,127.596,71319546,27000000,97,3.566666666666667
2424,You've Got Mail (1998),1998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9489.0,6.675,3027,60.018,250821495,65000000,119,3.12
2425,"General, The (1998)",1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16885.0,6.7,98,30.457,1214198,0,124,4.0
2427,"Thin Red Line, The (1998)",1998,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8741.0,7.446,2742,52.048,98126565,52000000,171,3.3
2428,"Faculty, The (1998)",1998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9276.0,6.517,1805,58.658,40283321,15000000,104,2.4782608695652173
2429,Mighty Joe Young (1998),1998,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9822.0,6.2,748,48.378,0,90000000,114,2.8
2430,Mighty Joe Young (1949),1949,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39314.0,6.4,96,30.584,1950000,1800000,94,2.833333333333333
2431,Patch Adams (1998),1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10312.0,7.299,3029,25.289,202292902,50000000,115,3.3703703703703702
2432,Stepmom (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9441.0,7.146,1333,35.694,159710793,50000000,125,3.083333333333333
2433,"Civil Action, A (1998)",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9422.0,6.438,397,39.911,56709981,70000000,115,3.0454545454545454
2435,Hurlyburly (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24525.0,5.6,87,8.067,0,0,122,4.0
2436,Tea with Mussolini (1999),1999,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10368.0,6.4,133,25.795,21001563,12000000,117,4.25
2439,Affliction (1997),1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31662.0,6.3,238,17.315,6330054,6000000,114,3.1666666666666665
2442,Hilary and Jackie (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46992.0,6.696,92,18.007,0,0,121,3.8333333333333335
2443,Playing by Heart (1998),1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,825.0,6.669,195,28.764,3970078,20000000,121,3.375
2445,At First Sight (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15556.0,6.0,214,20.595,0,0,128,2.6875
2446,In Dreams (1999),1999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28902.0,5.5,170,33.596,12017369,30000000,100,2.0
2447,Varsity Blues (1999),1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14709.0,6.161,380,22.537,0,0,106,3.2666666666666666
2448,Virus (1999),1999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9423.0,5.365,538,20.561,30700000,75000000,99,2.6666666666666665
2450,Howard the Duck (1986),1986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10658.0,5.401,926,52.683,38000000,37000000,110,2.15625
2451,"Gate, The (1987)",1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6917.0,6.002,330,23.078,13539458,2500000,86,3.0
2453,"Boy Who Could Fly, The (1986)",1986,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24086.0,6.3,114,31.983,7177431,0,114,2.1666666666666665
2454,"Fly, The (1958)",1958,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11815.0,7.0,488,35.021,3000000,700000,94,3.3846153846153846
2455,"Fly, The (1986)",1986,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9426.0,7.39,4043,61.098,60629159,15000000,96,3.383720930232558
2456,"Fly II, The (1989)",1989,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10344.0,5.541,569,47.026,38900000,16500000,105,2.2777777777777777
2457,Running Scared (1986),1986,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15698.0,6.034,179,11.424,0,0,107,3.5625
2458,Armed and Dangerous (1986),1986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2620.0,5.6,160,32.904,15945534,12000000,88,2.75
2459,"Texas Chainsaw Massacre, The (1974)",1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30497.0,7.292,2966,56.295,30900000,140000,83,3.269230769230769
2460,"Texas Chainsaw Massacre 2, The (1986)",1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16337.0,5.7,780,36.791,8000000,4500000,101,2.0
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16780.0,4.6,600,27.572,186000,600000,87,3.0
2463,Ruthless People (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12151.0,6.604,359,20.202,71600000,11000000,93,3.321428571428572
2465,Deadly Friend (1986),1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33278.0,6.2,223,20.222,8988731,0,91,1.5
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",1986,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,192.0,7.471,2765,42.25,77200000,18000000,130,3.75
2468,Jumpin' Jack Flash (1986),1986,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10945.0,6.106,327,14.431,29844101,18000000,100,2.5
2469,Peggy Sue Got Married (1986),1986,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10013.0,6.1,495,36.838,41382841,18000000,103,3.2142857142857144
2470,Crocodile Dundee (1986),1986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9671.0,6.39,1741,45.967,328203506,5000000,104,3.175438596491228
2471,Crocodile Dundee II (1988),1988,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9396.0,5.815,1012,30.166,239606210,14000000,110,2.4791666666666665
2472,Tough Guys (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11038.0,5.9,127,26.807,21458229,10000000,104,3.0
2473,Soul Man (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12278.0,5.4,141,21.904,35000000,4500000,104,2.5625
2474,"Color of Money, The (1986)",1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11873.0,6.846,1222,47.242,52293982,13800000,119,3.5
2475,52 Pick-Up (1986),1986,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,18588.0,5.9,97,15.519,5186646,0,110,3.6666666666666665
2476,Heartbreak Ridge (1986),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10015.0,6.864,937,57.969,42724017,15000000,130,3.75
2477,Firewalker (1986),1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715.0,5.2,152,40.688,11949484,0,104,3.333333333333333
2478,¡Three Amigos! (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8388.0,6.323,880,25.674,39200000,25000000,103,3.1346153846153846
2481,My Name Is Joe (1998),1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8129.0,7.2,168,19.839,0,0,105,4.0
2482,Still Crazy (1998),1998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.0,6.7,98,24.735,0,0,92,3.0
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",1995,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10722.0,7.283,487,23.661,4367497,0,103,3.5
2485,She's All That (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314.0,6.331,1952,46.61,103166989,10000000,95,2.8448275862068964
2488,Peeping Tom (1960),1960,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11167.0,7.4,710,33.604,83957,150000,101,3.0
2490,Payback (1999),1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2112.0,6.838,1649,59.269,161626121,90000000,100,3.422222222222222
2491,Simply Irresistible (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16172.0,5.4,216,32.28,4398989,6000000,95,3.6
2492,20 Dates (1998),1998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111794.0,5.0,8,2.274,0,0,87,3.0
2493,"Harmonists, The (1997)",1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9524.0,6.8,53,10.55,0,0,126,4.0
2494,"Last Days, The (1998)",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20595.0,7.6,72,11.466,0,0,87,4.0
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",1973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16306.0,7.681,847,14.276,0,0,72,4.0
2496,Blast from the Past (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11622.0,6.7,978,46.845,40263020,35000000,112,3.108695652173913
2497,Message in a Bottle (1999),1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10207.0,6.22,719,42.827,118880016,80000000,131,2.9166666666666665
2498,My Favorite Martian (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9849.0,5.6,279,25.892,36850101,65000000,94,2.1
2500,Jawbreaker (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18892.0,6.3,491,43.544,3076820,3000000,87,2.0
2501,October Sky (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13466.0,7.629,1137,36.617,34698685,25000000,108,3.75
2502,Office Space (1999),1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1542.0,7.385,2713,51.738,12827813,10000000,90,4.090425531914893
2503,"Apple, The (Sib) (1998)",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43978.0,6.4,43,6.929,0,0,86,4.0
2504,200 Cigarettes (1999),1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15256.0,5.943,149,13.835,6852450,6000000,101,3.1666666666666665
2505,8MM (1999),1999,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8224.0,6.415,1838,44.644,96618699,40000000,123,2.9444444444444446
2506,"Other Sister, The (1999)",1999,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18417.0,6.4,154,28.676,0,35000000,130,3.333333333333333
2511,"Long Goodbye, The (1973)",1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1847.0,7.4,546,40.16,959000,1700000,112,4.666666666666667
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42113.0,7.4,146,34.703,0,0,130,5.0
2513,Pet Sematary (1989),1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8913.0,6.603,1996,59.503,57500000,11500000,103,2.85
2514,Pet Sematary II (1992),1992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10906.0,5.38,485,43.663,17092453,8000000,100,1.8333333333333333
2515,Children of the Corn II: The Final Sacrifice (1993),1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25748.0,4.77,217,34.237,6980986,900000,92,1.75
2516,Children of the Corn III (1994),1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25749.0,4.75,172,36.578,0,0,90,1.0
2517,Christine (1983),1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8769.0,6.856,1797,64.197,21200000,9700000,110,2.95
2518,Night Shift (1982),1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14742.0,5.985,172,26.254,21095683,8100000,106,3.05
2520,Airport (1970),1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10671.0,6.391,343,30.886,100489151,10000000,137,2.1666666666666665
2521,Airport 1975 (1974),1974,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,27932.0,5.7,233,27.495,47000000,3000000,107,3.5
2522,Airport '77 (1977),1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7227.0,5.6,263,36.689,30000000,6000000,114,3.25
2523,Rollercoaster (1977),1977,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10670.0,6.0,128,17.276,0,0,119,2.5
2524,"Towering Inferno, The (1974)",1974,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5919.0,7.025,837,57.358,116000000,14000000,165,3.2222222222222223
2525,Alligator (1980),1980,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,33518.0,5.9,282,33.223,0,1500000,91,2.0
2526,Meteor (1979),1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40160.0,5.1,128,28.979,12600000,16000000,107,1.8333333333333333
2527,Westworld (1973),1973,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2362.0,6.8,1174,52.067,10000000,1200000,89,3.4166666666666665
2528,Logan's Run (1976),1976,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10803.0,6.617,844,39.341,25000000,9000000,119,3.2291666666666665
2529,Planet of the Apes (1968),1968,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,871.0,7.643,3146,88.426,32589624,5800000,112,3.803571428571429
2530,Beneath the Planet of the Apes (1970),1970,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1685.0,6.2,1140,71.511,18999718,3000000,95,2.7777777777777777
2531,Battle for the Planet of the Apes (1973),1973,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1705.0,5.7,805,74.991,8844595,1700000,93,2.7777777777777777
2532,Conquest of the Planet of the Apes (1972),1972,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1688.0,6.1,826,57.339,9700000,1700000,88,2.7916666666666665
2533,Escape from the Planet of the Apes (1971),1971,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1687.0,6.3,922,65.01,12400000,2500000,98,3.0
2534,Avalanche (1978),1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166680.0,3.6,59,8.556,0,6500000,94,2.5
2535,Earthquake (1974),1974,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11123.0,6.1,293,50.457,79666653,7000000,123,2.6666666666666665
2537,Beyond the Poseidon Adventure (1979),1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31638.0,5.0,106,25.122,0,0,114,2.0
2538,Dancemaker (1998),1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113286.0,5.3,3,1.97,0,0,98,1.0
2539,Analyze This (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9535.0,6.5,1729,41.573,176885658,80000000,103,3.095744680851064
2540,"Corruptor, The (1999)",1999,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9455.0,6.09,250,32.883,15156200,25000000,110,2.5
2541,Cruel Intentions (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,796.0,6.788,3012,55.467,76347426,10500000,98,3.225
2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,8.124,6154,26.333,28356188,1350000,105,4.052238805970149
2544,"School of Flesh, The (École de la chair, L') (1998)",1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77936.0,5.6,19,12.8,0,0,110,3.0
2546,"Deep End of the Ocean, The (1999)",1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30943.0,6.448,378,36.807,28121100,38000000,106,3.25
2548,"Rage: Carrie 2, The (1999)",1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7341.0,5.626,369,33.865,17762705,21000000,104,1.8333333333333333
2549,Wing Commander (1999),1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10350.0,4.762,233,23.971,0,30000000,100,2.9166666666666665
2550,"Haunting, The (1963)",1963,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11772.0,7.133,568,41.551,0,0,112,4.0
2551,Dead Ringers (1988),1988,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9540.0,7.124,794,38.753,8038508,13000000,115,3.6875
2552,My Boyfriend's Back (1993),1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31503.0,5.6,75,13.287,3335984,0,85,1.5
2553,Village of the Damned (1960),1960,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11773.0,7.19,389,27.888,2175000,200000,77,3.083333333333333
2554,Children of the Damned (1963),1963,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,30202.0,6.1,87,16.803,0,0,90,3.1666666666666665
2555,Baby Geniuses (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22345.0,4.025,337,31.791,36450736,12000000,97,1.6666666666666667
2557,I Stand Alone (Seul contre tous) (1998),1998,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1567.0,7.6,469,22.691,0,0,89,4.5
2558,Forces of Nature (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.0,5.4,491,31.025,93888180,75000000,105,2.333333333333333
2559,"King and I, The (1999)",1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47288.0,5.4,99,35.074,12000000,25000000,87,3.0
2560,Ravenous (1999),1999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10212.0,6.766,535,37.185,2000000,12000000,101,3.0
2561,True Crime (1999),1999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10354.0,6.562,672,25.731,16649768,55000000,127,2.75
2563,Dangerous Beauty (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8583.0,7.1,241,35.967,4553271,0,111,4.166666666666667
2565,"King and I, The (1956)",1956,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16520.0,7.078,353,36.323,21300000,4550000,133,4.166666666666667
2566,Doug's 1st Movie (1999),1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16508.0,5.4,89,26.853,0,0,77,2.0
2567,EDtv (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11374.0,5.946,582,35.27,0,80000000,122,2.973684210526316
2568,"Mod Squad, The (1999)",1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16379.0,4.326,115,10.505,13260050,50000000,92,3.1875
2570,"Walk on the Moon, A (1999)",1999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28029.0,6.0,87,27.558,0,14000000,107,3.2
2571,"Matrix, The (1999)",1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,603.0,8.21,24172,133.245,463517383,63000000,136,4.192446043165468
2572,10 Things I Hate About You (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951.0,7.583,7501,84.84,53478166,16000000,97,3.5277777777777777
2573,Tango (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65749.0,6.5,29,4.18,0,0,115,1.0
2574,"Out-of-Towners, The (1999)",1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8970.0,5.7,201,26.949,29000000,75000000,90,2.0
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9840.0,7.1,86,17.507,0,500000,113,3.75
2577,Metroland (1997),1997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30950.0,5.816,44,13.035,0,0,105,3.0
2579,Following (1998),1998,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11660.0,7.1,1430,21.875,48482,6000,69,3.8333333333333335
2580,Go (1999),1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9430.0,6.909,635,42.298,28451622,6500000,98,3.9615384615384617
2581,Never Been Kissed (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11355.0,6.172,1393,46.404,84565230,25000000,107,2.958333333333333
2582,Twin Dragons (Shuang long hui) (1992),1992,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18764.0,6.78,348,26.504,8332431,10000000,104,3.0
2583,Cookie's Fortune (1999),1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9465.0,6.363,149,17.181,10920544,10000000,118,3.875
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.0,7.4,227,15.075,0,0,112,4.25
2586,Goodbye Lover (1999),1999,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49981.0,5.5,46,20.654,0,20000000,102,1.75
2587,Life (1999),1999,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6522.0,6.638,698,45.198,73521587,80000000,108,3.25
2589,Friends & Lovers (1999),1999,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114719.0,5.3,23,7.232,94633,0,103,3.5
2590,Hideous Kinky (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10209.0,6.1,82,8.058,1263279,12000000,98,2.5
2593,"Monster, The (Mostro, Il) (1994)",1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22826.0,7.0,574,31.567,0,0,112,3.375
2594,Open Your Eyes (Abre los ojos) (1997),1997,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1902.0,7.5,944,39.306,370720,2900000,117,3.75
2596,SLC Punk! (1998),1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6396.0,7.1,321,27.96,299200,0,97,3.7916666666666665
2597,Lost & Found (1999),1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39964.0,5.2,85,22.722,6552255,30000000,95,2.75
2598,Pushing Tin (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12596.0,5.868,360,16.992,8408835,33000000,124,2.84
2599,Election (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451.0,6.844,944,17.571,14902041,25000000,103,3.6607142857142856
2600,eXistenZ (1999),1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1946.0,6.8,1751,55.777,2856712,15000000,97,3.863636363636364
2605,Entrapment (1999),1999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1844.0,6.213,1853,43.407,212404396,66000000,112,2.988372093023256
2606,Idle Hands (1999),1999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6552.0,6.1,601,33.88,4152230,25000000,92,2.566666666666667
2607,Get Real (1998),1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24584.0,6.7,145,46.796,1200000,1200000,108,4.0
2609,"King of Masks, The (Bian Lian) (1996)",1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25471.0,7.4,47,6.703,1,0,102,4.0
2611,"Winslow Boy, The (1999)",1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28519.0,6.7,67,20.835,0,0,104,3.0
2612,Mildred Pierce (1945),1945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3309.0,7.6,358,31.761,5638000,1453000,111,4.0
2613,Night of the Comet (1984),1984,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18462.0,6.2,335,28.51,14418922,3000000,95,2.875
2614,Chopping Mall (a.k.a. Killbots) (1986),1986,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,28941.0,5.837,322,32.829,0,800000,77,1.0
2615,My Science Project (1985),1985,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18252.0,6.194,124,24.564,4122748,0,94,2.875
2616,Dick Tracy (1990),1990,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8592.0,6.13,861,35.122,103738726,47000000,105,2.8846153846153846
2617,"Mummy, The (1999)",1999,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,564.0,6.9,8446,101.536,415885488,80000000,124,3.1206896551724137
2618,"Castle, The (1997)",1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13852.0,7.1,177,16.058,861789,786675,85,3.4
2620,This Is My Father (1998),1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25232.0,5.7,9,5.919,0,0,119,3.0
2622,William Shakespeare's A Midsummer Night's Dream (1999),1999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210.0,6.4,331,39.529,16071990,11000000,116,3.136363636363636
2623,Trippin' (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53862.0,5.8,9,3.969,9016377,0,94,1.0
2624,After Life (Wandafuru raifu) (1998),1998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17962.0,7.1,196,28.263,0,0,118,4.25
